time,netzero_py2020_fac1.0_decr0.3,netzero_py2020_fac1.0_decr0.5,netzero_py2020_fac1.0_decr0.7,netzero_py2025_fac1.0_decr0.3,netzero_py2025_fac1.0_decr0.5,netzero_py2025_fac1.0_decr0.7,netzero_py2030_fac1.0_decr0.3,netzero_py2030_fac1.0_decr0.5,netzero_py2030_fac1.0_decr0.7,netzero_py2035_fac1.0_decr0.3,netzero_py2035_fac1.0_decr0.5,netzero_py2035_fac1.0_decr0.7,netzero_py2040_fac1.0_decr0.3,netzero_py2040_fac1.0_decr0.5,netzero_py2040_fac1.0_decr0.7,netzero_py2045_fac1.0_decr0.3,netzero_py2045_fac1.0_decr0.5,netzero_py2045_fac1.0_decr0.7,netzero_py2050_fac1.0_decr0.3,netzero_py2050_fac1.0_decr0.5,netzero_py2050_fac1.0_decr0.7
2239.0,143.7887031037157,126.73587075056084,118.73652901483337,159.40331542662972,141.02444912997765,132.5966567132702,174.57717720584952,155.68457853711038,146.81326766016335,189.114630943388,169.93657796923208,160.50050940444302,202.79964987534348,183.51300843854386,174.08713840522,215.44004157909183,196.66993373190317,187.06980091515214,227.22225533107897,208.93759263972206,199.5363311005624
2240.0,143.9546220371193,126.8733326185874,118.85983727878323,159.59096602207907,141.1815958755065,132.74037955308853,174.7882896683699,155.8640136710083,146.98045133001287,189.34500153907285,170.1378831993537,160.68643450712128,203.04423035012488,183.73114292935549,174.2929625165416,215.70030558526446,196.90397561038543,187.29182205063663,227.49396469648943,209.18502475738572,199.77251016919882
2241.0,144.11902442891605,127.00916675180788,118.98139216457403,159.77642160818758,141.33680210150632,132.88286534860518,174.9980894525449,156.04106922091984,147.14553835028454,189.57321144072824,170.33706790237298,160.87067753747704,203.28602673616692,183.94723834747606,174.49723491022831,215.9577373385137,197.1365018115182,187.51214805793273,227.7624511086472,209.42949346817224,200.00543298111376
2242.0,144.28183654941753,127.14342176813366,119.10165064260356,159.95978918584393,141.48995769975826,133.02428815271847,175.20628812706354,156.2161035740489,147.3084446622274,189.79880382461468,170.53426731695032,161.05257722991348,203.52465255992198,184.1619007862053,174.69943860381548,216.21208442851494,197.36744149897635,187.73102874941233,228.02727261722927,209.67228370895103,200.2364870886495
2243.0,144.4431635180113,127.27552888691696,119.21999702378108,160.1420665259826,141.6416241214332,133.16424208628706,175.4124128895368,156.38949635974618,147.46899408106958,190.0213630121715,170.7291020932572,161.23299579655708,203.7614290403641,184.37444642975908,174.89943094310087,216.46390240211528,197.59589101136226,187.94789652152224,228.28876224290462,209.9124175599438,200.46578951073474
2244.0,144.60304124223143,127.40619634455899,119.3365995734747,160.32209558231617,141.79178919137385,133.30312471707336,175.61608551088298,156.562042547037,147.62748636907816,190.24172971970037,170.92216232626797,161.41096764829243,203.99621689060714,184.58503160546957,175.0978224404998,216.71400929348383,197.8220409863042,188.16314406219237,228.54765534639685,210.1499727472768,200.69270584303192
2245.0,144.76116838441484,127.5348088933344,119.45096061632346,160.49965056282076,141.94041793778956,133.440651015554,175.8168707874128,156.7331996676786,147.78345120583452,190.4604396718306,171.1134845912679,161.5865363621631,204.22890449575655,184.79394751900537,175.29360508379483,216.96189027806884,198.04554947237222,188.37617587325045,228.8041602190884,210.3859727480784,200.91706962822317
2246.0,144.9177208012276,127.66128263624904,119.56366649241818,160.67515603180243,142.0878240188402,133.57686408294055,176.01518876050162,156.9012503655044,147.93673986822387,190.67690285752212,171.30316506383087,161.76076818808258,204.46032644042907,185.001062949923,175.48665728206467,217.20721913643868,198.26624981001748,188.58507587974134,229.05818983133537,210.6205175547971,201.1394012342666
2247.0,145.0718726744763,127.78580693960942,119.67510953413264,160.8487185636546,142.23303507217545,133.71113713512668,176.2119641958791,157.06698032970382,148.08768630011977,190.89148271627002,171.49144544516588,161.9336279905648,204.6900288289557,185.20635829514924,175.67798959885351,217.4490660024202,198.48470580173316,188.7908669587391,229.30926175041557,210.8518653384337,201.35922952622832
2248.0,145.22459681111587,127.90893702008891,119.78512604599379,161.02048722596874,142.37578076304106,133.84397085253752,176.40600166222737,157.23088068739935,148.23658192528617,191.10274910494678,171.67734722419738,162.10387773826525,204.9177313952129,185.4100258168106,175.8675197793622,217.68830963010072,198.70089667607368,188.99468709719903,229.55783814631036,211.08167739256288,201.5762648267605
2249.0,145.37559252265146,128.0299986139268,119.89357424442913,161.18965927330538,142.516420903907,133.97477354867596,176.59824238057243,157.39301242706253,148.38326852810064,191.31234510976986,171.861481907732,162.27244081627725,205.143396293257,185.61160864498368,176.05518118887505,217.92569395790903,198.91501999255743,189.19701070756574,229.804346683495,211.30818194790453,201.79182635864603
2250.0,145.52499028956802,128.1488676889321,120.0007292039696,161.35788547289874,142.65554843494115,134.10389239013074,176.7886960066636,157.5531354601844,148.52812392682256,191.52020038814788,172.04389470265428,162.43939851507048,205.36710212131806,185.81130125725258,176.24076780242513,218.16097861257745,199.1274308780856,189.3976847656523,230.04860678410552,211.53291511378345,202.00615791606157
2251.0,145.6727933650065,128.26589367519472,120.1060757921492,161.5239957500698,142.79278471775342,134.23103409093525,176.97682803645296,157.7112504783599,148.67129123317528,191.72635110015847,172.22441218474705,162.60447039038723,205.5883519312829,186.0092052494507,176.4242528844663,218.39448346430748,199.33685348808189,189.595990816182,230.28987645857927,211.75506296820114,202.21736418984065
2252.0,145.81870463912975,128.38134468165453,120.20928750010756,161.68809502501585,142.92864674003368,134.35549308353063,177.16232271839755,157.8673828815572,148.8128862073073,191.93084722734827,172.4029196687292,162.76819610797904,205.80766540809554,186.20496390798132,176.60584824826972,218.62646994675623,199.543789401274,189.79274962842024,230.52864806537417,211.97414197483585,202.4260501853459
2253.0,145.96262961230195,128.49497441796552,120.31058479595694,161.85019626141673,143.06326650371193,134.4779733876422,177.34658352848248,158.02145466839676,148.95331959944752,192.1343619938265,172.57971503884357,162.9295871740165,206.02403170206662,186.39852871690223,176.78541178245646,218.85666699033007,199.74947086889438,189.98782420036935,230.7644345583171,212.19036694013352,202.6327840794856
2254.0,146.10448995920368,128.60676162569376,120.41036486908604,162.01066951412437,143.19633228543879,134.59837022542774,177.52924797186725,158.17433653338924,149.09295650036194,192.3360408688775,172.75408966425783,163.088433394675,206.2373154135982,186.58943677074103,176.9630943034897,219.0846265505301,199.95417720493907,190.18058329455937,230.99843283961664,212.40489429048756,202.8377776606791
2255.0,146.24435311706063,128.71698836452643,120.50855410809638,162.1705557815194,143.3278428179368,134.71706973676382,177.70980977157114,158.3260169925358,149.23121967349562,192.53560595609247,172.92599102620673,163.24484909705453,206.44836230947516,186.77823177931595,177.1387970070046,219.30965385723007,200.15745009129157,190.37119878243237,231.23072526531195,212.6173391372807,203.04029775524882
2256.0,146.38284512296985,128.82488155325527,120.6051295742678,162.32791457010603,143.45806332806873,134.83396369367844,177.88853580289296,158.47626507005654,149.3685827191976,192.7336702340196,173.09594623704626,163.40008493622014,206.6570036451816,186.96515942663896,177.31277232358062,219.53205963378062,200.35920113021666,190.55985888527448,231.46124879907688,212.8276402560069,203.2403862203351
2257.0,146.51975665630295,128.93044081543482,120.7002903497346,162.48368715012134,143.5871015418724,134.94908554776788,178.0654701304579,158.62456637015038,149.5039649791251,192.92919419920216,173.2640179066123,163.5539348823472,206.86332548484393,187.1498300039766,177.48478279448938,219.75241835816027,200.55805603473678,190.7464140625114,231.68873087225148,213.03578599669336,203.4389816366804
2258.0,146.6552735170432,129.03454574948398,120.79398838757682,162.63761828867223,143.71421464246657,135.0625792590004,178.2411204214319,158.77064271907062,149.63755166294558,193.1223120989955,173.42990785403106,163.706151089609,207.06770263751622,187.33256161822794,177.6553469229449,219.96876996507217,200.75435714720993,190.9316153523543,231.91388420858263,213.24095504833596,203.6358669727248
2259.0,146.78953145319235,129.13736487217963,120.88582520646474,162.79039894243982,143.83973704896437,135.17416405917766,178.41542614545781,158.91494021923836,149.76911882194426,193.31267153732855,173.59379505942752,163.8571050636341,207.26981172376287,187.51241877077882,177.82486104346555,220.1823315759234,200.9478559443537,191.11528746273666,232.13599097747738,213.44382377598888,203.83134847930057
2260.0,146.92239897825152,129.23850641047582,120.97544759433482,162.94146456862208,143.96270845089214,135.28396033973965,178.58735975606646,159.05675250190856,149.89873251832853,193.50039624491745,173.75576912458095,164.00616086645607,207.46987174238689,187.69116218593425,177.99253436780157,220.39374398409126,201.13900718859392,191.2973857539978,232.35535354324728,213.64462276594386,204.02552732108057
2261.0,147.0540416522645,129.33788435399313,121.06340742214421,163.09085530552906,144.083714297872,135.39244460310923,178.7570308921958,159.19582366343104,150.02659978998605,193.68638170067115,173.9156438137524,164.15356732968198,207.66809538924124,187.86883705215152,178.15915003505864,220.6023475927601,201.3282262726782,191.47833315372057,232.57329635967278,213.84379935980584,204.21827500788183
2262.0,147.18357978005108,129.43585536991952,121.14999349716463,163.2377960189126,144.20350783343684,135.49959687209875,178.92524216710203,159.33319404732262,150.15267350818309,193.8707146895835,174.0743377422445,164.29938957908098,207.8644303869312,188.04515927581537,178.32361075315632,220.80891308630294,201.5158289044033,191.65736387327482,232.78889773103694,214.04153032700248,204.40879000499714
2263.0,147.31078553160427,129.53293930781996,121.23463796037422,163.38332542673345,144.32215343977407,135.6049233340704,179.09259671812669,159.4696214050448,150.27679948278075,194.053606525053,174.23175983333982,164.4442825775201,208.0591411497827,188.2193075721084,178.48660869240118,221.01391153237174,201.70138364503904,191.83383764184273,233.0029073544682,214.23704768845354,204.59699513638787
2264.0,147.4360025070604,129.6283158423066,121.31751411496239,163.527164848933,144.43902912442923,135.7083356200081,179.25755224905515,159.604119735181,150.39846632070527,194.2349700062237,174.38796924036407,164.58707097298702,208.25114002388815,188.39171629091445,178.647952814168,221.2167787737101,201.88466803383454,192.00874736755372,233.21531614619005,214.43073099832344,204.78332577645526
2265.0,147.559764097204,129.72201347534372,121.39863042665128,163.66948885523058,144.55363782670258,135.810365631099,179.42104649428313,159.73750525893962,150.51894581761726,194.41488197762112,174.54273167214703,164.72737275150718,208.4410872462042,188.5625029969634,178.8074010418189,221.4169035566625,202.06660010510615,192.18186609629117,233.42508850590477,214.62213390857852,204.9664893163417
2266.0,147.68172906132259,129.81418960799292,121.47859271367108,163.81003225711586,144.66633176115278,135.91147200914833,179.58251182213442,159.86852044534234,150.63770111753354,194.59332254584064,174.69601359348778,164.86583438009464,208.62954404651015,188.7322262985452,178.96492270230326,221.61492452483395,202.24710735833332,192.35338814860413,233.632078779995,214.81136070832235,205.14772512246373
2267.0,147.8023462703064,129.90504181692884,121.55728082379318,163.94818560227023,144.77779604662956,136.01136710628126,179.74249064043062,159.99834252715237,150.7556259563181,194.7696783151209,174.84791964602064,165.00268012004813,208.81544078976117,188.9003224666225,179.12077888431344,221.81084662923195,202.42618180100743,192.52328800228423,233.83712549930178,214.9988650472983,205.32726863387248
2268.0,147.92124242938445,129.99517395204043,121.63437392547092,164.0851869009,144.88783666360527,136.10955611184158,179.90151979209628,160.1265952166945,150.87238251723895,194.94427153099156,174.99803224155028,165.13745521382367,208.9987601468771,189.06668447972098,179.27522266961813,222.00474924812113,202.60391627466504,192.6912598679108,234.04001203836987,215.1846585950706,205.50462553055635
2269.0,148.0385488197398,130.0837067086261,121.70947535898033,164.22022755894855,144.9965362872788,136.20596112658626,180.05951716847275,160.25360045047574,150.9874755271419,195.11624279927815,175.14697136463573,165.2708089660776,209.18009777553578,189.23057193537988,179.42826308755238,222.19668210016297,202.77959865995138,192.85742641624884,234.24091810190993,215.3690826152631,205.68076568268373
2270.0,148.15451376622687,130.17064205679293,121.782849150566,164.35322099402592,145.1040853635293,136.30064885094473,180.2157349592789,160.3791193937559,151.1013265764294,195.28539782921473,175.29426388514526,165.4023050246067,209.35927403045156,189.39284131527359,179.58009863119545,222.3867360364526,202.9527077187448,193.0213296557646,234.43972414207659,215.55199606871594,205.85499061337032
2271.0,148.269236775031,130.25646696302587,121.85521037732104,164.48476020761436,145.21096206913475,136.39404865552544,180.37030682397068,160.5028067900745,151.2135549998138,195.45193093905607,175.43936187246698,165.53272780567062,209.53684965617356,189.55430372847664,179.72976497246975,222.57525687219342,203.12320390543897,193.18365472452822,234.63605116336782,215.73284791749626,206.02669815207992
2272.0,148.38260373757115,130.34026743911542,121.92660195574734,164.6152497253574,145.3164816694141,136.48621560505097,180.52265922713565,160.62498962926614,151.32518555262334,195.6173306515826,175.5828677453354,165.66159203146265,209.71294438281865,189.71512746188793,179.87741989734627,222.76187438809646,203.29183259618964,193.34456094324827,234.82931154681393,215.91209113517496,206.19503877715928
2273.0,148.49431306505465,130.4228270625541,121.99677413574963,164.74428838126568,145.4208648568091,136.5766950366928,180.67368773474925,160.7457678459779,151.43530841992825,195.78049761893033,175.72496301655463,165.78936333916567,209.88763879097073,189.8743512139888,180.0227599860077,222.94680417923843,203.458927483904,193.5032275247228,235.02064504702219,216.08811522401842,206.36190404030393
2274.0,148.60409682331445,130.50400667339048,122.06530267140442,164.87131950253007,145.52374377211646,136.66550941505693,180.8234846890221,160.86463876609994,151.54399995489786,195.94170764219905,175.86522732671443,165.9155223626027,210.06060958618093,190.03215994821642,180.16619305129177,223.13026148508936,203.6243469166695,193.65996772099274,235.2097890983709,216.26133916643562,206.52645686249713
2275.0,148.7120495428471,130.58368321382056,122.13302138176023,164.9963769648441,145.62522713411857,136.75334819848132,180.97201882284222,160.9813126719729,151.65171240892693,196.10096862134776,176.00381389649706,166.04038246101564,210.2319921828224,190.1883402591429,180.30917939389354,223.3120706439615,203.7874572425876,193.81506857660247,235.39687570319373,216.43252970890885,206.68909457584846
2276.0,148.81868913286854,130.66197916319385,122.19957452836462,165.1199824083628,145.72520004904396,136.8395744732024,181.11885516381187,161.0963714227277,151.75754770722386,196.25904514133455,176.1408916681301,166.16383728220265,210.4008494827049,190.34224828077214,180.4516616344051,223.49191100725125,203.94886052993127,193.9683286417296,235.5826451400608,216.60233198571132,206.85047264973383
2277.0,148.92380009918824,130.73970999260473,122.26362072405418,165.24220076330928,145.82377193734655,136.92426031759788,181.26414329948219,161.21007813602654,151.86125674861137,196.41574913881058,176.27642134496324,166.28575953099994,210.5672937622165,190.4945929730772,180.5930401513603,223.6698278246018,204.10782065084402,194.11943197028543,235.76692832926835,216.77045254229046,207.0098767421605
2278.0,149.0274483829125,130.81600347265464,122.32585407700893,165.36224570927686,145.92092572362532,137.0065684491023,181.40806418954668,161.3227708450479,151.96301232786067,196.5708903767394,176.4107250002673,166.4058697761215,210.7313157995581,190.6450519161076,180.73287199822414,223.84578588007867,204.26584220363068,194.26814511882333,235.9491555978036,216.93707770644264,207.16746675208162
2279.0,149.13011988512207,130.89011408405509,122.38668306276824,165.48102851285046,146.01696755132446,137.08730256343964,181.54965220253865,161.4345328573058,152.0627891999054,196.72451399223226,176.54382265496122,166.52492033506266,210.89373745711313,190.7928062971829,180.8706103981009,224.01968028664882,204.42247635469238,194.4151888420735,236.1296406732221,217.10202313984576,207.32333459072794
2280.0,149.23159309036976,130.9624751969308,122.44587923267818,165.5982398815289,146.11177111377657,137.1667279318629,181.689504225419,161.54429680991234,152.16113305056382,196.8759338008909,176.67585425429095,166.64224132519428,211.05427071240723,190.9381145999905,181.00691419675607,224.19145815122315,204.57583519465635,194.5607576259294,236.30706691807393,217.2658001229338,207.47805924613502
2281.0,149.3318386533125,131.0336358106528,122.5032459787979,165.71390687726665,146.2055483638457,137.24488094436543,181.82820892914611,161.65241497820978,152.25833330071842,197.0253163624738,176.80544750009017,166.75787096257156,211.2134043507438,191.08238405694118,181.14090940717156,224.36142831552328,204.72751873347855,194.70482634141155,236.48313989599814,217.42743213122645,207.6313307048931
2282.0,149.4305366223428,131.1043952426881,122.55922801020715,165.82841612865428,146.29766694145047,137.32211003888278,181.9656522370363,161.75884789884222,152.35459495199274,197.17321137305248,176.93325160902486,166.87198850774718,211.3715306348186,191.22587720496296,181.27361236438944,224.52872604909592,204.87747039134416,194.84799074558947,236.65796531572332,217.58729826627228,207.78295351287304
2283.0,149.52813687162143,131.17414462041197,122.61435230111451,165.9415498702906,146.38850170233798,137.39804569247534,182.10144570180358,161.86405302270813,152.4498819741873,197.31931535174192,177.05993056877017,166.98416821732897,211.52847993044412,191.368161413025,181.4047073189729,224.69449858323702,205.02550369603475,194.9895684877122,236.83041320177105,217.7452188903086,207.9326283931866
2284.0,149.6241233080459,131.2415540713204,122.66858777589948,166.05265096111395,146.47794256294003,137.47262564179186,182.23569222265434,161.9680523256104,152.54355788545826,197.4637075173062,177.1854570213816,167.0946859583259,211.68359189179486,191.50849380391782,181.53454860853742,224.85805698954493,205.17190784402356,195.12900563143668,237.00000314150446,217.9009766984783,208.08059582030108
2285.0,149.71841402195497,131.30702294231247,122.72133432965522,166.16173035523008,146.56547513161627,137.5461512167302,182.3688922618879,162.0708956765458,152.6361682564644,197.60642225150255,177.30965358210426,167.20399194399067,211.83652972705482,191.6461042505775,181.66261634056423,225.01979614467183,205.3166369652447,195.26606088551077,237.16729120373864,218.0549837617641,208.2263285421188
2286.0,149.81143985428042,131.37155684109308,122.77229204722832,166.26973525089642,146.6509444590024,137.61809343263104,182.50041651308425,162.17271979556315,152.72778742723887,197.7481135170866,177.43297533451957,167.3119790883438,211.98802364046074,191.78171851808125,181.7890117232668,225.1797920888539,205.46021034549693,195.4014019090981,237.33282290042018,218.2073397485359,208.3708696305674
2287.0,149.90328127929752,131.4350930746996,122.82028371300518,166.37686644880216,146.7349019257043,137.68913240307037,182.63074888222638,162.2736267028136,152.817826652388,197.8884728401807,177.5550711362331,167.41829502626922,212.13816100071944,191.91560215660786,181.91404844978564,225.33809904905428,205.60163489910283,195.53516254321224,237.49696154886345,218.3587326920798,208.51442035524056
2288.0,149.99369419273793,131.49764873103175,122.86650162021029,166.48277541860432,146.8174201458375,137.75905801868436,182.75933545465537,162.37293443239452,152.90709182082114,198.02594165365323,177.676023808274,167.5225773923213,212.28695428762643,192.04838704690906,182.0378333877195,225.49511449812283,205.74131944731778,195.66800686899626,237.65890864704204,218.5085654932013,208.65686688511698
2289.0,150.082113630871,131.55905633957417,122.91219615025977,166.58766942026674,146.89851948601313,137.82750390127387,182.88584857694792,162.4713297141546,152.99560935336075,198.1614966569614,177.79535060457982,167.6256523964616,212.43456416175096,192.17952829901566,182.1602066944233,225.65084035643298,205.87923928257726,195.80056276874814,237.81879872187986,218.65612495640738,208.79734365239932
2290.0,150.16960711752435,131.6184326557885,122.95685410786177,166.69168534105728,146.9789430747013,137.89464231691068,183.0103084487472,162.56914198170983,153.0836862835007,198.29565268195068,177.9139561867513,167.7275654101934,212.5803124315501,192.30940460760593,182.2807745728034,225.8047842245371,206.0157941838128,195.93171231738089,237.9767157205642,218.80185015257595,208.93601174458612
2291.0,150.25603357434943,131.6762859091297,122.99998029948325,166.79324574974447,147.05786900819555,137.96069742403,183.1331505153637,162.6657756850839,153.1714066724965,198.42854000867797,178.03099366342386,167.8283259470469,212.72438453937022,192.43773330617452,182.39938757889755,225.9578034374362,206.15077805656423,196.06115267499968,238.13264012904867,218.94603368791107,209.07204632959173
2292.0,150.34176374561775,131.7329454905808,123.04176103942855,166.89307450362818,147.13497493673393,138.0260587394851,183.25453029753427,162.7612376293455,153.2572678220947,198.56074686950942,178.14627652211897,167.92763377828413,212.8657497511607,192.56461969250205,182.5159268891305,226.1097736769934,206.28454045081202,196.18911050783348,238.28657675345033,219.08866745060362,209.20629020471
2293.0,150.4254454472284,131.78812937643826,123.0817451600561,166.99179996134234,147.21063653531863,138.09046870847817,183.3747834558538,162.85500738613487,153.34117498953464,198.69175317938,178.2604820661183,168.0252674138817,213.00555201334717,192.68954898559124,182.63151485260082,226.2599332728412,206.41697270699387,196.31498032692642,238.43907988282632,219.22949001581276,209.339159005925
2294.0,150.50787007281508,131.84149541435244,123.12066572726198,167.08957906147745,147.2858138193298,138.15392468281271,183.49321573697836,162.9470110184836,153.4236030837956,198.82103087211146,178.373521187226,168.12118120184988,213.1433654739593,192.81297054193027,182.74658898973863,226.40731617646225,206.5474970038328,196.43905455580546,238.5893572914523,219.3692712371523,209.47075095365696
2295.0,150.5890184876631,131.89312118874966,123.15859319423674,167.18541009230802,147.36009402356893,138.21600814727995,183.6104341979231,163.0372779316388,153.50501280048042,198.94827342162188,178.48429808469265,168.21578374827084,213.2793527919314,192.93532685327108,182.86020413194578,226.55263730751312,206.67622789099354,196.56163474179925,238.73809198143346,219.50819930319784,209.6013302631693
2296.0,150.66866776122714,131.943488884757,123.19615465221798,167.2794947302603,147.43304662156197,138.27637337672218,183.72654027025317,163.12624070961652,153.58526952138692,199.07403145037608,178.5930405603936,168.30941097544954,213.41401928604478,193.0565044496758,182.9733892091282,226.69600842481387,206.80365603517632,196.68269632767846,238.88527443796713,219.64570275558614,209.7304592463438
2297.0,150.74689863267128,131.99281137805806,123.2326054439444,167.3723171173569,147.50411023416166,138.33556778885895,183.84117947195483,163.21445210152922,153.66363572844205,199.19874370253447,178.70103317863266,168.4017240432277,213.54728295571155,193.1757820978995,183.0857305205716,226.83760727259252,206.93010598192308,196.80189033637518,239.03135529436176,219.78165774832223,209.85816927145868
2298.0,150.82402976904214,132.04117055613779,123.26693815221432,167.46328030395117,147.57406780091557,138.3936007408319,183.95437032799032,163.30149578533297,153.74034348997148,199.32251157496117,178.80773285897766,168.4931725229748,213.6791184076591,193.29333940254207,183.19667819507853,226.9778118546654,207.05455435226426,196.9203208383296,239.17622936755782,219.9156588721984,209.98491857223445
2299.0,150.8999286169365,132.08842674121567,123.2993195850575,167.5530716043241,147.64284991299826,138.45004557697723,184.06567203300403,163.38528504482494,153.81573820587755,199.4450070630395,178.91288793629275,168.58272727848214,213.8089606938342,193.40940575701035,183.3060982584947,227.11650208060513,207.17767455048642,197.03773083276377,239.3192145418309,220.048228648938,210.11024848777782
2300.0,150.97411500171353,132.1342254947806,123.32935231042545,167.6412066539273,147.70969853677354,138.50488228001686,184.1761551096336,163.46725836007874,153.88898900765426,199.5660675831351,179.0164488926126,168.67088992693309,213.9372578136726,193.52418900251962,183.41345967164966,227.2539581409892,207.29864324342583,197.15422635148792,239.46061317607493,220.17886277114312,210.23355782910517
2301.0,151.04642196887204,132.1784894810394,123.35764476851897,167.72792368994638,147.77544449177546,138.55797832341855,184.2858632755841,163.54772137527115,153.96068760229957,199.68606065136262,179.11831165360036,168.75748726283717,214.06487885685272,193.63751340539812,183.51937967984725,227.38952264271907,207.41761208765817,197.26901537721997,239.60027081027067,220.30705626298598,210.35545707044878
